DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
4,25,110,14,0,11021,98.5,4.104166666666667,9.307648554443182
4,25,220,14,2,15725,98.53333333,4.105555555416667,9.663070672551461
4,25,330,14,4,33245,98.56666667,4.106944444583333,10.411689738095404
4,25,440,14,6,17664,98.6,4.108333333333333,9.779340559793246
4,28,0,13,20,849,97.83333333,4.07638888875,6.745236349484363
4,28,11,14,11,11488,98.68333333,4.111805555416667,9.349145334853365
4,28,22,14,13,11660,98.71666667,4.113194444583333,9.364005219520333
4,28,33,14,15,20931,98.75,4.114583333333333,9.949034367492098
4,28,55,14,18,14821,98.8,4.116666666666666,9.603867842511304
4,28,110,14,20,16594,98.83333333,4.1180555554166665,9.716856724154075
4,28,220,14,22,18748,98.86666667,4.119444444583333,9.83889569664295
4,28,330,14,23,19470,98.88333333,4.12013888875,9.876681458115621
4,28,440,14,26,15678,98.93333333,4.122222222083333,9.66007751636045
5,13,0,17,41,2747,126.1833333,5.2576388875,7.91862865334224
5,13,11,17,47,1014,126.2833333,5.261805554166666,6.922643891475888
5,13,22,17,49,1582,126.3166667,5.263194445833333,7.367077059881012
5,13,33,17,51,679,126.35,5.264583333333333,6.522092798170152
5,13,55,17,53,707,126.3833333,5.2659722208333335,6.56244409369372
5,13,110,17,55,946,126.4166667,5.2673611125,6.853299093186078
5,13,220,17,58,589,126.4666667,5.269444445833334,6.380122536899765
5,13,440,18,0,1316,126.5,5.270833333333333,7.183111701743281
5,16,0,17,43,1427,126.2166667,5.259027779166667,7.2640301428995295
5,16,11,18,4,3733,126.5666667,5.2736111125,8.225235324101668
5,16,22,18,6,1536,126.6,5.2749999999999995,7.337587743538596
5,16,33,18,8,1241,126.6333333,5.2763888875000005,7.124478262493424
5,16,55,18,10,1393,126.6666667,5.277777779166667,7.2399325913204695
5,16,110,18,13,1841,126.7166667,5.2798611125,7.518607216815252
5,16,220,18,15,1675,126.75,5.28125,7.424165281042028
5,16,440,18,17,2359,126.7833333,5.2826388875,7.7664168980196555
5,19,0,17,45,1376,126.25,5.260416666666667,7.227662498728654
5,19,11,18,23,12291,126.8833333,5.2868055541666665,9.416703923250376
5,19,22,18,25,14391,126.9166667,5.288194445833333,9.574427775630369
5,19,33,18,27,12219,126.95,5.289583333333334,9.410829232725586
5,19,55,18,29,4602,126.9833333,5.290972220833333,8.434463543817241
5,19,110,18,31,4742,127.0166667,5.2923611125,8.464425125877582
5,19,220,18,33,6487,127.05,5.29375,8.77770959579525
5,19,440,18,35,9219,127.0833333,5.2951388875,9.12913031655064
5,22,0,16,19,689,124.8166667,5.200694445833333,6.536691597591305
5,22,11,16,26,6967,124.9333333,5.205555554166667,8.849083518532339
5,22,22,16,28,20809,124.9666667,5.206944445833334,9.94318891938768
5,22,33,16,30,32344,125,5.208333333333333,10.384214728478085
5,22,55,16,32,22189,125.0333333,5.209722220833333,10.007397015926639
5,22,110,16,34,15487,125.0666667,5.2111111125,9.64782080951636
5,22,220,16,36,10485,125.1,5.2124999999999995,9.257796313132479
5,22,330,16,38,26323,125.1333333,5.2138888875000005,10.178236349576009
5,22,440,16,40,24563,125.1666667,5.215277779166667,10.10903723544929
5,25,0,16,22,1156,124.8666667,5.2027777791666665,7.053585727193677
5,25,11,16,48,9997,125.3,5.220833333333333,9.210140351973516
5,25,22,16,50,20711,125.3333333,5.222222220833333,9.938468521431373
5,25,33,16,52,24874,125.3666667,5.2236111124999995,10.121618562026793
5,25,55,16,54,50767,125.4,5.2250000000000005,10.835021513822976
5,25,110,16,56,48494,125.4333333,5.2263888875,10.789215978827643
5,25,220,16,59,58151,125.4833333,5.228472220833333,10.97081555116447
5,25,330,17,4,118339,125.5666667,5.231944445833333,11.681317116230685
5,25,440,17,6,76240,125.6,5.233333333333333,11.241654654716355
5,28,0,16,24,1271,124.9,5.204166666666667,7.148345743900068
5,28,11,17,112,16614,127.3666667,5.3069444458333335,9.718061180788695
5,28,22,17,16,28934,125.7666667,5.240277779166667,10.272807214007939
5,28,33,17,18,34053,125.8,5.241666666666666,10.43570277898059
5,28,55,17,22,35731,125.8666667,5.2444444458333335,10.48380192482173
