DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
6,22,55,2,22,38835,148.3666667,6.1819444458333335,10.567102930490035
6,22,110,2,24,74490,148.4,6.183333333333334,11.218433591700967
6,22,220,2,27,165362,148.45,6.185416666666666,12.015898336426204
6,22,330,2,29,115668,148.4833333,6.186805554166667,11.65848794296808
6,22,440,2,31,131516,148.5166667,6.188194445833333,11.786891399810871
6,25,0,12,43,2327,146.7166667,6.113194445833333,7.752764808851328
6,25,11,2,40,8877,148.6666667,6.194444445833334,9.09133158539398
6,25,22,2,42,15107,148.7,6.195833333333333,9.622979683832348
6,25,33,2,45,22050,148.75,6.197916666666667,10.001113231320568
6,25,55,2,48,33048,148.8,6.2,10.405746587635992
6,25,110,2,50,52975,148.8333333,6.201388887499999,10.877594259787028
6,25,220,2,53,178791,148.8833333,6.2034722208333335,12.09397839799126
6,25,330,2,55,160023,148.9166667,6.204861112500001,11.98307908296709
6,25,440,2,56,184009,148.9333333,6.205555554166666,12.12274538294042
6,13,0,12,34,2404,146.5666667,6.106944445833334,7.785305182539862
6,13,11,12,50,10366,146.8333333,6.118055554166666,9.246382963323112
6,13,22,12,52,8710,146.8666667,6.1194444458333335,9.072341873818893
6,13,33,12,54,11588,146.9,6.120833333333334,9.35781165133439
6,13,55,12,57,10044,146.95,6.122916666666666,9.214830277249035
6,13,110,12,59,8742,146.9833333,6.124305554166667,9.076008659180891
6,13,220,1,1,9245,147.0166667,6.125694445833333,9.13194630454817
6,13,330,1,3,9266,147.05,6.127083333333334,9.134214981586691
6,13,440,1,5,11974,147.0833333,6.128472220833333,9.390576422279116
6,16,0,12,37,1791,146.6166667,6.1090277791666665,7.491087593534876
6,16,11,1,16,9379,147.2666667,6.1361111125,9.14633504200027
6,16,22,1,19,17837,147.3166667,6.138194445833334,9.789086292226152
6,16,33,1,22,23086,147.3666667,6.1402777791666665,10.047024967532325
6,16,55,1,24,21452,147.4,6.141666666666667,9.973619774716505
6,16,110,1,26,19280,147.4333333,6.143055554166666,9.866875434039397
6,16,220,1,28,15785,147.4666667,6.144444445833333,9.666878750268348
6,16,330,1,30,16313,147.5,6.145833333333333,9.699778913860525
6,16,440,1,33,20352,147.55,6.147916666666667,9.92098360015288
6,19,0,12,39,1908,146.65,6.110416666666667,7.554334823725748
6,19,11,1,46,10674,147.7666667,6.156944445833333,9.275659838096825
6,19,22,1,49,19158,147.8166667,6.159027779166667,9.860527858095992
6,19,33,1,51,25616,147.85,6.160416666666666,10.151011472575716
6,19,55,1,54,36649,147.9,6.1625000000000005,10.509168707314798
6,19,110,1,57,66038,147.95,6.164583333333333,11.098000755581442
6,19,220,1,59,85612,147.9833333,6.165972220833333,11.35759241975776
6,19,330,2,2,83009,148.0333333,6.168055554166667,11.326716361449082
6,19,440,2,4,95858,148.0666667,6.169444445833334,11.470633640779385
6,28,0,12,46,1466,146.7666667,6.115277779166667,7.2909747781429814
6,28,11,3,7,5604,149.1166667,6.2131944458333335,8.63141433550626
6,28,22,3,9,9553,149.15,6.214583333333334,9.164715193949908
6,28,33,3,13,12779,149.2166667,6.2173611125,9.455636727931525
6,28,55,3,15,10892,149.25,6.21875,9.295875660082446
6,28,110,3,18,10998,149.3,6.220833333333334,9.305559638557117
6,28,220,3,20,11446,149.3333333,6.222222220833333,9.345482965918476
6,28,330,3,22,11150,149.3666667,6.2236111124999995,9.319284458965361
6,28,440,3,24,9478,149.4,6.2250000000000005,9.156834104453042
7,13,0,9,26,1811,179.4333333,7.4763888875,7.502186486602924
7,13,11,9,29,7304,179.4833333,7.478472220833333,8.8963143241848
7,13,22,9,44,10853,179.7333333,7.4888888875,9.29228895462335
7,13,33,9,46,8870,179.7666667,7.490277779166667,9.090542808520587
7,13,55,9,49,7623,179.8166667,7.4923611125,8.939056445334039
7,13,110,9,52,8278,179.8666667,7.4944444458333335,9.021477467138807
7,13,220,9,55,10269,179.9166667,7.496527779166667,9.236982302922604
7,13,330,9,57,11692,179.95,7.497916666666666,9.366745651140318
7,13,440,10,2,13503,180.0333333,7.5013888875,9.510741216835738
