file_name,X3,X4,X5,X6,species,temperature,replicate,cell_density,start_time,cell_volume,begin.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours,total_biovolume
flowcamdata/summaries_mix_310517/nm3-10-5_summary,NA,NA,NA,NA,nm3,10,5.lst,6913.0,2017-05-31T13:15:04Z,1011.19,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 13:15:04 UTC,47.0937962962963,1130.2511111111112,6990356.470000001
flowcamdata/summaries_mix_310517/nm3-14-1_summary,NA,NA,NA,NA,nm3,14,1.lst,13919.0,2017-05-31T16:12:30Z,852.67,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 16:12:30 UTC,47.217013888888886,1133.2083333333333,11868313.729999999
flowcamdata/summaries_mix_310517/nm3-17-2r2_summary,NA,NA,NA,NA,nm3,17,2r2.lst,10600.0,2017-05-31T16:14:41Z,800.85,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 16:14:41 UTC,47.218530092592594,1133.2447222222222,8489010.0
flowcamdata/summaries_mix_310517/nm3-17-3_summary,NA,NA,NA,NA,nm3,17,3.lst,14235.0,2017-05-31T16:16:18Z,801.84,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 16:16:18 UTC,47.219652777777775,1133.2716666666668,11414192.4
flowcamdata/summaries_mix_310517/nm3-17-4r2_summary,NA,NA,NA,NA,nm3,17,4r2.lst,9112.0,2017-05-31T16:18:37Z,746.38,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 16:18:37 UTC,47.22126157407408,1133.3102777777779,6801014.56
flowcamdata/summaries_mix_310517/nm3-17-5_summary,NA,NA,NA,NA,nm3,17,5.lst,12121.0,2017-05-31T16:20:06Z,825.36,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 16:20:06 UTC,47.22229166666666,1133.335,10004188.56
flowcamdata/summaries_mix_310517/nm4-10-1_summary,NA,NA,NA,NA,nm4,10,1.lst,25349.0,2017-05-31T13:23:31Z,386.91,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 13:23:31 UTC,47.09966435185185,1130.3919444444443,9807781.59
flowcamdata/summaries_mix_310517/nm4-10-2_summary,NA,NA,NA,NA,nm4,10,2.lst,29551.0,2017-05-31T13:25:02Z,386.65,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 13:25:02 UTC,47.100717592592595,1130.4172222222223,11425894.149999999
flowcamdata/summaries_mix_310517/nm4-10-3_summary,NA,NA,NA,NA,nm4,10,3.lst,25617.0,2017-05-31T13:26:26Z,383.5,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 13:26:26 UTC,47.10168981481481,1130.4405555555556,9824119.5
flowcamdata/summaries_mix_310517/nm4-10-4_summary,NA,NA,NA,NA,nm4,10,4.lst,28602.0,2017-05-31T13:27:51Z,371.17,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 13:27:51 UTC,47.10267361111111,1130.4641666666666,10616204.34
flowcamdata/summaries_mix_310517/nm4-10-5_summary,NA,NA,NA,NA,nm4,10,5.lst,24942.0,2017-05-31T13:29:18Z,376.78,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 13:29:18 UTC,47.103680555555556,1130.4883333333332,9397646.76
flowcamdata/summaries_mix_310517/nm4-17-1_summary,NA,NA,NA,NA,nm4,17,1.lst,30737.0,2017-05-31T16:33:18Z,295.23,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 16:33:18 UTC,47.231458333333336,1133.555,9074484.51
flowcamdata/summaries_mix_310517/nm4-17-3r2_summary,NA,NA,NA,NA,nm4,17,3r2.lst,24993.0,2017-05-31T16:38:13Z,304.66,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 16:38:13 UTC,47.23487268518519,1133.6369444444445,7614367.380000001
flowcamdata/summaries_mix_310517/nm4-17-4_summary,65.29,1908.82,214.23,63.75,NA,NA,NA,NA,NA,336.05,2017-04-04T11:00:00Z,2017-04-04 11:00:00 UTC--NA,NA,NA,NA
flowcamdata/summaries_mix_310517/nm4-17-4_summary,NA,NA,NA,NA,nm4,17,4.lst,32313.0,NA,NA,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--NA,NA,NA,NA
flowcamdata/summaries_mix_310517/nm4-17-5_summary,NA,NA,NA,NA,nm4,17,5.lst,31085.0,2017-05-31T16:34:53Z,298.53,2017-04-14T11:00:00Z,2017-04-14 11:00:00 UTC--2017-05-31 16:34:53 UTC,47.23255787037037,1133.5813888888888,9279805.049999999
