Temperature,run,term,estimate,std.error,statistic,p.value
16,16,ks,0.973818904872068,2.9331049082216025,0.33200957188487096,0.7533477060613826
16,16,umax,1.397554410231434,0.14970024159712744,9.335685736516883,2.374720448649227e-4
16,17,ks,0.562013665748474,2.9911507744032337,0.18789212184083287,0.8583485333226446
16,17,umax,1.3743849306811902,0.15720133928726626,8.74283219794756,3.243517584344397e-4
16,18,ks,0.8330916492903901,2.9928843127690854,0.27835745128404066,0.7918824347961102
16,18,umax,1.3881951014573277,0.15409685758406824,9.008587996027055,2.8140206431756575e-4
16,19,ks,1.636129688592219,2.8343112856511774,0.5772582908854069,0.5887819889105024
16,19,umax,1.444197886270812,0.13940291183498463,10.359883213776424,1.442525675984369e-4
16,20,ks,1.144668098224891,3.1411192212515346,0.36441408860909585,0.7304531059120021
16,20,umax,1.417363353381567,0.1596106463685817,8.880130402507822,3.012580092394329e-4
16,21,ks,0,3.0022631837619387,0,1
16,21,umax,1.4003025156811404,0.17178684346838888,8.151395574940029,4.513835301583743e-4
16,22,ks,1.2291134197152114,2.5422606794489506,0.48347261539742203,0.6491889736481213
16,22,umax,1.4259131453298075,0.12879372739806197,11.071293409521,1.0473216336192968e-4
16,23,ks,0,2.957154134134868,0,1
16,23,umax,1.3865597778053433,0.16754513286223505,8.275738925495675,4.203591934650937e-4
16,24,ks,1.3801567430081207,3.2621490204655017,0.4230820647216096,0.6898158451626644
16,24,umax,1.4230937264881824,0.16233205768828818,8.766560017497117,3.2021412020826856e-4
16,25,ks,0.5691117412641519,3.0031890743197955,0.1895024679367057,0.8571516890719585
16,25,umax,1.3738977160243067,0.15765016034078178,8.7148513712542,3.2931300267589414e-4
16,26,ks,1.0628711821443735,3.0611450144673036,0.3472136005060619,0.7425680223334468
16,26,umax,1.400345080678081,0.15503906789040012,9.032207815310203,2.7792267686652886e-4
16,27,ks,0,3.000661224883354,0,1
16,27,umax,1.4003000492915527,0.1716948755006587,8.15574748639589,4.5025272654326354e-4
16,28,ks,0.47720456867605654,2.9419708869167676,0.16220574132743187,0.8774951905270332
16,28,umax,1.3679323100900642,0.1553970872047525,8.802818216841253,3.1401201034143145e-4
16,29,ks,0.6702957064235563,2.7994037475167746,0.23944231232030946,0.8202683714686054
16,29,umax,1.3927820955481607,0.14727030650416648,9.457317830113682,2.232529938135732e-4
16,30,ks,0,2.8262214767328544,0,1
16,30,umax,1.4145451081363976,0.1633586972315079,8.659135583896946,3.394632554793986e-4
16,31,ks,0.82576257634698,2.816981266401106,0.29313740428311424,0.7811936534108028
16,31,umax,1.394911008723733,0.14586028601740747,9.563336579206075,2.1167953765997998e-4
16,32,ks,0,3.000520760564086,0,1
16,32,umax,1.400180906067473,0.17167223194037312,8.156129213452514,4.50153698888817e-4
16,33,ks,0,3.0048909941379525,0,1
16,33,umax,1.3998170534507322,0.17187759136603456,8.144267337733684,4.532430304016985e-4
16,34,ks,0.9252210839446074,2.87854158731979,0.3214200857893739,0.760893672435262
16,34,umax,1.3795103723253794,0.14579247001384216,9.462151043839253,2.2270924325758714e-4
16,35,ks,0,2.9877808348656414,0,1
16,35,umax,1.3988877233379382,0.17078545031057651,8.190906899821004,4.4123920030708234e-4
16,36,ks,1.5178590536072099,3.233400028564655,0.46943126127236584,0.658519820860952
16,36,umax,1.4618255779060774,0.1629347481111582,8.971846673913799,2.869179268192013e-4
16,37,ks,1.1338210311893242,3.1398420484581884,0.36110766519165644,0.7327751738139072
16,37,umax,1.4196862807219084,0.15999331359223345,8.873410074749675,3.0234188253067264e-4
16,38,ks,1.3311054402147433,3.194427524695928,0.41669608401632113,0.6941854363791282
16,38,umax,1.419738122957753,0.15940490122582235,8.90648977565921,2.970510645858454e-4
16,39,ks,1.042813568155035,3.00665319648586,0.3468353348413655,0.7428354168568233
16,39,umax,1.3974018825006276,0.15228958621006977,9.17595166732568,2.5781801405347685e-4
16,40,ks,0.8887763233283129,3.2043761832081503,0.27736329086009176,0.7926033029919768
16,40,umax,1.4040272895200177,0.16584334871660358,8.465984921223747,3.7765155094539364e-4
16,41,ks,1.115430337496621,2.761747476363242,0.40388570897345605,0.702991468824897
16,41,umax,1.4214146023619707,0.14117724187586222,10.068298427389783,1.654561297112587e-4
16,42,ks,1.6359514184337285,2.9174767197457703,0.5607418929383217,0.5991699585279063
16,42,umax,1.4433296303173002,0.14340966490389054,10.064381862160982,1.6576529956496226e-4
16,43,ks,0,2.8664603685108263,0,1
16,43,umax,1.3915249968678791,0.16298822054070178,8.5375801530417,3.629284888269609e-4
16,44,ks,0.5920506658508378,2.741631574855527,0.21594829563561488,0.8375613642330941
16,44,umax,1.3863090274634355,0.14484052751262286,9.57127850381944,2.1084168502119127e-4
16,45,ks,0.7328454390557582,2.8609901241759528,0.25615098523516877,0.808039183638856
16,45,umax,1.3893727023694733,0.14908857709875706,9.319109011612241,2.3949230085559825e-4
16,46,ks,0.7294428610903345,2.917403355789305,0.25003154248205883,0.8125110594161713
16,46,umax,1.386255561086546,0.15174514321811639,9.135419636422638,2.6330655063647656e-4
16,47,ks,0,3.068390755038969,0,1
16,47,umax,1.4152246786389213,0.17744155344468568,7.9757229981651,4.999795562699354e-4
16,48,ks,0.7959529406296318,2.944375301821329,0.2703299882108344,0.7977098361643935
16,48,umax,1.3919542941054721,0.15263852681414372,9.119285433096119,2.655299373944365e-4
16,49,ks,0.771566025712747,2.8102257232619228,0.2745566020999781,0.7946397055471626
16,49,umax,1.3913053755744915,0.14601279528233002,9.528653792869772,2.1538526833794164e-4
16,50,ks,1.1310886465759984,3.141825873427532,0.3600099725902546,0.7335467908566851
