N,Temp,Species,a,b,z,w,ks_a,ks_b,tn,r_pred
0,7.6000000000000005,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,-0.004054117922660572
11,7.6000000000000005,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,-0.005293415813377215
22,7.6000000000000005,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,-0.005316018616909158
33,7.6000000000000005,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,-0.005323737222692305
55,7.6000000000000005,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,-0.005329980426931019
110,7.6000000000000005,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,-0.005334703273312425
220,7.6000000000000005,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,-0.005337077832698068
440,7.6000000000000005,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,-0.005338268417772775
330,7.6000000000000005,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,-0.005337871310632386
0,7.7,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.007185281554146876
11,7.7,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.009376963088706811
22,7.7,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.009416915113721626
33,7.7,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.00943055811551889
55,7.7,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.009441593211802874
110,7.7,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.009449940981268782
220,7.7,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.009454138072371223
440,7.7,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.009456242457182016
330,7.7,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.009455540561971183
0,7.800000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.018390743872084
11,7.800000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.023988155692987567
22,7.800000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.024090137741428246
33,7.800000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.024124962608806776
55,7.800000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.024153130424835464
110,7.800000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.02417443856490914
220,7.800000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.024185151839303285
440,7.800000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.02419052337363607
330,7.800000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.024188731755973227
0,7.9,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.029562109627685514
11,7.9,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.03854006984272281
22,7.9,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.03870355925857014
33,7.9,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.03875938699180541
55,7.9,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.03880454255032045
110,7.9,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.038838701274173944
220,7.9,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.03885587549575086
440,7.9,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.038864486475260376
330,7.9,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.038861614376336714
0,8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.04069921937155869
11,8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.05303261331554916
22,8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.05325708958529019
33,8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.053333741924609705
55,8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.053395740849967364
110,8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.05344264082772739
220,8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.053466220990727925
440,8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.05347804382671605
330,8,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.053474100449138626
0,8.100000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.051801913608878536
11,8.100000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.06746569382338163
22,8.100000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.06775063856943087
33,8.100000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.06784793799269767
55,8.100000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.06792663650896885
110,8.100000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.06798616886626391
220,8.100000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.06801610019454307
440,8.100000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.06803110741358868
330,8.100000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.06802610192150395
0,8.2,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.06287003279988743
11,8.2,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.08183921901232163
22,8.2,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.08218411598645883
33,8.2,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.08230188570686114
55,8.2,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.08239714063593659
110,8.2,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.08246919695244799
220,8.2,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.0825054248987414
440,8.2,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.08252358914233122
330,8.2,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.08251753066154828
0,8.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.07390341736039122
11,8.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.09615309646256322
22,8.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.09655743153938764
33,8.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.09669549550313467
55,8.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.09680716426283524
110,8.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.09689163657085209
220,8.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.09693410681604438
440,8.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.09695540084020506
330,8.3,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.09694829845831843
0,8.4,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.084901907662249
11,8.4,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.11040723368829389
22,8.4,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.11087049485869524
33,8.4,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.11102867774271881
55,8.4,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.11115661834491089
110,8.4,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.11125339912788912
220,8.4,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.11130205758028443
440,8.4,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.1113264542552153
330,8.4,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.11131831702172755
0,8.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.09586534403386984
11,8.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.12460153813760706
22,8.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.1251232155022526
33,8.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.12530134271191531
55,8.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.1254454137606312
110,8.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.12555439595175644
220,8.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.12560918874635088
440,8.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.12563666105605809
330,8.5,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.12562749798250195
0,8.600000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.10679356676069555
11,8.600000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.13873591719239928
22,8.600000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.13931550295523776
33,8.600000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.13951340062204667
55,8.600000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.13967346131161018
110,8.600000000000001,CH,1.4486597394494372,0.0043810490742326085,27.869997334966676,40.46792290655254,0.978275267540804,97.9753090479685,0.3103145771291758,0.13979453829236463
